hemisphere,kappa,se,sn,jaccard,subject,num_atlases
1,0.8678876679,0.9117496152,0.999896133,0.7666091458,14,12
101,0.8767850373,0.9216259299,0.9999042978,0.7806030603,14,12
1,0.9195681184,0.9575543204,0.9999303325,0.8511116102,15,12
101,0.9182044888,0.9492137149,0.9999354,0.8487782388,15,12
1,0.8739014919,0.9265438787,0.9998740239,0.7760435572,22,12
101,0.8586365537,0.8773504274,0.9998904913,0.7522902162,22,12
1,0.912398484,0.9503722084,0.9999170972,0.8389088013,23,12
101,0.9212903226,0.9413315755,0.9999345493,0.8540669856,23,12
1,0.8441526264,0.8762860082,0.9998906442,0.7303322615,28,12
101,0.8307300706,0.913253625,0.9998420876,0.7104690283,28,12
1,0.8861622359,0.9163533835,0.9999090766,0.7955936353,40,12
101,0.8961383285,0.9035332404,0.9999315959,0.8118212197,40,12
1,0.894144429,0.9364238411,0.9999159789,0.8085544373,31,12
101,0.8803058265,0.9410935738,0.9999016267,0.786202025,31,12
1,0.9005027785,0.9341202306,0.9999279431,0.8190132371,46,12
101,0.8790644609,0.9379184419,0.9999093705,0.7842239186,46,12
1,0.9304886442,0.9487719298,0.9999455303,0.87001287,57,12
101,0.9133349294,0.9230583112,0.9999428572,0.8404935008,57,12
1,0.890792808,0.9451984635,0.9999027477,0.8030896432,59,12
101,0.8837932375,0.9409655172,0.9999038774,0.7917827298,59,12
1,0.8975861261,0.9001175088,0.999936804,0.8142006803,64,12
101,0.8893237129,0.8935856476,0.9999335685,0.8007046906,64,12
1,0.8770085902,0.9142435735,0.999885986,0.7809575234,67,12
101,0.8727124847,0.9120271993,0.9998820454,0.7741702742,67,12
1,0.8506128703,0.9204200055,0.9998758711,0.7400577649,77,12
101,0.8086698491,0.8474851271,0.9998706625,0.6787957548,77,12
1,0.8878856283,0.9249720045,0.9999003473,0.798376184,70,12
101,0.9049010062,0.9395641429,0.9999141412,0.8263189093,70,12
1,0.8990900448,0.9382086168,0.9999261147,0.8166790032,79,12
101,0.9122376669,0.937535014,0.9999407507,0.8386369331,79,12
1,0.7759290072,0.7886133033,0.9998781241,0.6338921613,03,13
101,0.7724614567,0.7497420021,0.9998955703,0.6292767432,03,13
1,0.8633807476,0.8901773533,0.9998935922,0.7596041909,09,13
101,0.8285681741,0.8962543125,0.9998474331,0.7073123298,09,13
1,0.9113733367,0.921319797,0.9999442661,0.8371771218,11,13
101,0.9200937012,0.9215328467,0.9999559484,0.8520125331,11,13
1,0,0,0.9996254511,0,76,12
101,0,0,0.9996192028,0,76,12
1,0.9188448807,0.9437280188,0.9999337075,0.8498733108,13,13
101,0.9253063148,0.9552420336,0.9999366646,0.8609953957,13,13
1,0.8800475059,0.8975290698,0.9999173822,0.7857900318,14,13
101,0.885382263,0.8989071038,0.9999254058,0.7943371378,14,13
1,0.9235167977,0.9432952056,0.9999424351,0.8579017264,15,13
101,0.9102151867,0.9328263625,0.9999351179,0.8352246936,15,13
1,0.8836976138,0.9175515303,0.99989246,0.7916292438,22,13
101,0.8649266923,0.8787238538,0.9998979506,0.7620007329,22,13
1,0.9215097577,0.9498231653,0.9999289194,0.8544442235,23,13
101,0.9315273038,0.943808083,0.9999462313,0.8718307047,23,13
1,0.854201986,0.8657339224,0.9999075307,0.7455083492,28,13
101,0.8602321876,0.9275895925,0.9998686852,0.7547433593,28,13
1,0.9160891089,0.9374366768,0.9999393401,0.8451701302,31,13
101,0.8958360358,0.9406156361,0.999917669,0.811325188,31,13
1,0.9032401243,0.9113300493,0.9999330018,0.8235532173,40,13
101,0.9016132697,0.8959132987,0.9999429955,0.8208522962,40,13
1,0.9103736608,0.9317999465,0.9999393419,0.8354916067,46,13
101,0.8997514499,0.9266211604,0.9999341367,0.8177710843,46,13
1,0.9212107723,0.9110719789,0.9999572108,0.8539302661,57,13
101,0.9200807505,0.9223809524,0.9999511607,0.8519903233,57,13
1,0.8982021669,0.9390092109,0.9999141464,0.8152150421,59,13
101,0.8598034144,0.91368884,0.9998916332,0.7540834846,59,13
1,0.9033298767,0.8909090909,0.9999494703,0.8237024585,64,13
101,0.9212884476,0.916626506,0.9999572132,0.8540637629,64,13
1,0.8972293181,0.9079339829,0.9999179348,0.813613685,67,13
101,0.9153349876,0.9324570273,0.9999269445,0.8438872621,67,13
1,0.8983912818,0.9022305608,0.9999282129,0.8155266629,70,13
101,0.9144549011,0.9269024652,0.999934126,0.8423923631,70,13
1,0.8322887942,0.8818061089,0.9998743204,0.7127522542,77,13
101,0.8152051186,0.8292496172,0.9998868437,0.6880559085,77,13
1,0.9069269858,0.9308262421,0.9999375131,0.8297039393,79,13
101,0.9260544581,0.9315252417,0.9999579194,0.862291822,79,13
1,0.7850707851,0.8245719435,0.9998706692,0.6461864407,03,14
101,0.8017362083,0.8194046938,0.9998895244,0.6690815611,03,14
1,0.86186488,0.9007936508,0.9998857119,0.7572605965,09,14
101,0.8478628623,0.9066570188,0.9998646022,0.7359044636,09,14
1,0,0,0.999625447,0,76,13
101,0,0,0.9996192076,0,76,13
1,0.9144081684,0.9283337599,0.9999438442,0.8423130516,11,14
101,0.9230569948,0.920196281,0.9999598889,0.8571084917,11,14
1,0.8756952842,0.9102564103,0.9999055616,0.7788771779,14,14
101,0.8824266734,0.9193000783,0.9999114746,0.7895917452,14,14
1,0.9070090215,0.9448192771,0.9999190709,0.8298412698,13,14
101,0.9193759676,0.960199005,0.9999272355,0.8507824554,13,14
1,0.9170601768,0.9529441369,0.9999299101,0.8468246869,15,14
101,0.9132730015,0.952293578,0.9999285043,0.840388619,15,14
1,0.8771677783,0.9344118933,0.9998737431,0.7812100165,22,14
101,0.8311883312,0.8727477477,0.9998579813,0.7111396587,22,14
1,0.9166757434,0.9609499886,0.9999163941,0.8461693143,23,14
101,0.9261642491,0.9606334842,0.999929202,0.8624822263,23,14
1,0.8525277435,0.8805399898,0.9998976807,0.7429615302,28,14
101,0.86606428,0.939221037,0.9998696712,0.7637684083,28,14
1,0.9095945606,0.9480314961,0.9999268155,0.8341801386,31,14
101,0.8873460833,0.9418798665,0.9999083814,0.7975041206,31,14
1,0.8910125142,0.9227144204,0.9999113287,0.8034468609,40,14
101,0.892685164,0.89514831,0.9999324399,0.8061710499,40,14
1,0.9083443709,0.9433287483,0.9999316023,0.8320795923,46,14
101,0.8785522409,0.9282939946,0.9999128879,0.7834089763,46,14
1,0.9289045615,0.9390524379,0.99994933,0.8672472387,57,14
101,0.9247414101,0.9281622912,0.999953272,0.8600176913,57,14
1,0.8950847254,0.9454176187,0.9999073917,0.8100935393,59,14
101,0.8744342429,0.9291014015,0.9998996552,0.7768841912,59,14
1,0.8939163052,0.8967544685,0.9999344113,0.8081814328,64,14
101,0.8830659973,0.8883961567,0.9999293463,0.790616093,64,14
1,0.8883776755,0.91585894,0.9999003419,0.7991722152,67,14
101,0.9150326797,0.9299516908,0.9999282112,0.843373494,67,14
1,0.8943993159,0.9260734838,0.9999079472,0.8089713844,70,14
101,0.8928689155,0.942910188,0.9998973937,0.8064708218,70,14
1,0.8680765358,0.9241490217,0.9998923355,0.7669039146,77,14
101,0.827248097,0.8669551109,0.9998807955,0.7053905391,77,14
1,0.9137302552,0.9473684211,0.9999365286,0.841163311,79,14
101,0.921953199,0.940137931,0.9999493351,0.8552070263,79,14
1,0.7932051102,0.8167100318,0.9998819254,0.657282457,03,15
101,0.8031907578,0.80596191,0.9998975444,0.6711100896,03,15
1,0.8584957604,0.8839002268,0.9998911992,0.7520740884,09,15
101,0.8582905601,0.9068615892,0.9998768455,0.7517591869,09,15
1,0,0,0.9996254513,0,76,14
101,0,0,0.9996192038,0,76,14
1,0.9265522775,0.9209815951,0.9999615767,0.8631554738,11,15
101,0.923255514,0.9165172855,0.9999621406,0.8574508864,11,15
1,0.8818730046,0.8953181273,0.9999207597,0.7887055838,14,15
101,0.8659357089,0.8963115811,0.9999051407,0.7635684465,14,15
1,0.9099296506,0.9449101796,0.9999224486,0.8347439695,13,15
101,0.9177057357,0.9554896142,0.9999277983,0.8479262673,13,15
1,0.8818642351,0.926154501,0.9998847199,0.7886915549,22,15
101,0.8537623249,0.8657124816,0.9998914755,0.7448388265,22,15
1,0.9204599904,0.9456066946,0.9999376502,0.8526409232,15,15
101,0.9171896149,0.935022579,0.9999417324,0.8470454545,15,15
1,0.9057253551,0.9371937639,0.9999163927,0.8276947286,23,15
101,0.9234721182,0.939050936,0.9999387716,0.8578246172,23,15
1,0.8656716418,0.8792210993,0.9999131607,0.7631578947,28,15
101,0.8654578017,0.9156797726,0.9998809275,0.7628255722,28,15
1,0.9141865079,0.9374364191,0.9999372291,0.8419369575,31,15
101,0.8942394822,0.9368049905,0.9999178096,0.808709904,31,15
1,0.8960878825,0.9136,0.9999227279,0.811738424,40,15
101,0.8898439267,0.8802864175,0.9999382096,0.8015484923,40,15
1,0.9289163391,0.9269385926,0.999956789,0.867267771,57,15
101,0.9226232602,0.9187221048,0.999956368,0.8563608496,57,15
1,0.9043887147,0.9254210104,0.9999362456,0.8254649499,46,15
101,0.8964187328,0.9207696661,0.9999335735,0.8122815776,46,15
1,0.8903519272,0.9363041289,0.9999066876,0.802373247,59,15
101,0.8764217252,0.9190565532,0.9999064093,0.7800272975,59,15
1,0.9037637522,0.8957759412,0.9999469371,0.8244242552,64,15
101,0.9022933588,0.8857879925,0.9999534123,0.8219804135,64,15
1,0.8990498812,0.9166498486,0.9999145574,0.8166127292,67,15
101,0.9148852716,0.9204814522,0.9999345446,0.8431230797,67,15
1,0.8982656514,0.9196621914,0.9999168135,0.8153196391,70,15
101,0.9069010417,0.9446202532,0.9999137192,0.8296605122,70,15
1,0.8527957398,0.9153511159,0.9998803737,0.7433687003,77,15
101,0.8404719159,0.8750333778,0.9998907872,0.7248396372,77,15
1,0.913629689,0.9359956236,0.9999418759,0.8409928729,79,15
101,0.9306427903,0.9372812921,0.999959749,0.8702824294,79,15
1,0.805999717,0.83690861,0.9998851632,0.675041479,03,16
101,0.8433599776,0.8633362044,0.9999097901,0.7291464597,03,16
1,0.8731674811,0.9072236326,0.9998958451,0.7748866548,09,16
101,0.8347944894,0.9025110783,0.9998515146,0.7164354114,09,16
1,0.9193548387,0.9329923274,0.9999467997,0.8507462687,11,16
101,0.9284683029,0.937947494,0.9999562303,0.8664870162,11,16
1,0,0,0.999625448,0,76,15
101,0,0,0.9996192012,0,76,15
1,0.9137196176,0.9476702509,0.9999254041,0.841145281,13,16
101,0.9198282033,0.9625468165,0.999926532,0.8515573227,13,16
1,0.8826828977,0.9048201615,0.9999163975,0.7900021363,14,16
101,0.881038572,0.913775246,0.9999127409,0.7873717091,14,16
1,0.9177934666,0.9417976424,0.9999366649,0.8480760725,15,16
101,0.919791408,0.9465882954,0.999938496,0.8514942529,15,16
1,0.8445487097,0.8735632184,0.9998924735,0.7309254114,28,16
101,0.8460385192,0.92649659,0.9998530649,0.7331601039,28,16
1,0.8851994331,0.928829403,0.999887535,0.7940428623,22,16
101,0.8714270866,0.8849482795,0.9999025956,0.7721495671,22,16
1,0.9210922382,0.952,0.9999270899,0.8537265843,23,16
101,0.9293903354,0.9461169284,0.999942009,0.8680944756,23,16
1,0.9072789201,0.9475625823,0.9999245638,0.8302932348,31,16
101,0.8927543814,0.9459534368,0.9999120403,0.8062839594,31,16
1,0.8939342596,0.9187369399,0.9999170986,0.8082107843,40,16
101,0.8916704597,0.8874292186,0.9999359581,0.8045174538,40,16
1,0.9334092203,0.9442653155,0.9999517227,0.8751334045,57,16
101,0.9194662854,0.9247543734,0.9999490497,0.8509371555,57,16
1,0.9038436311,0.9290722762,0.9999338534,0.8245572044,46,16
101,0.9017646241,0.934889081,0.9999323075,0.8211032389,46,16
1,0.8999037536,0.951653944,0.9999096437,0.8180227472,59,16
101,0.8778210117,0.935840708,0.9999000777,0.7822468793,59,16
1,0.9030482642,0.9253796095,0.999919488,0.8232342725,70,16
101,0.9090909091,0.9466787167,0.9999152675,0.8333333333,70,16
1,0.9079814979,0.9203910615,0.9999245509,0.8314708003,67,16
101,0.9179156328,0.9350859454,0.9999287744,0.8482847184,67,16
1,0.9091751622,0.9014472777,0.9999500337,0.8334749363,64,16
101,0.8895142543,0.8942189422,0.9999334278,0.8010136624,64,16
1,0.8405612245,0.9084642956,0.9998708045,0.7249724972,77,16
101,0.8319306299,0.8609131697,0.9998886754,0.7122270742,77,16
1,0.9042310275,0.9324099723,0.999933995,0.8252022555,79,16
101,0.9246042393,0.9348887683,0.9999546827,0.8597804391,79,16
1,0.8223665631,0.8519602106,0.9998941698,0.6983213429,03,17
101,0.8240022173,0.8332399103,0.9999050041,0.7006834787,03,17
1,0,0,0.9996254507,0,76,16
101,0,0,0.9996192031,0,76,16
1,0.9252440381,0.9205802803,0.99996031,0.8608875604,11,17
101,0.9242946508,0.9084065245,0.9999679106,0.8592451934,11,17
1,0.9158125072,0.9496059231,0.9999268116,0.8446993839,13,17
101,0.9268985096,0.9610007358,0.9999353982,0.8637566138,13,17
1,0.8711629442,0.8961068357,0.9998997849,0.7717348928,09,17
101,0.866197969,0.9153301887,0.9998817717,0.763976378,09,17
1,0.8881500831,0.9055690073,0.9999223083,0.7988039299,14,17
101,0.886526576,0.9099213398,0.9999207622,0.7961811723,14,17
1,0.9232608176,0.9463366822,0.9999404649,0.8574600355,15,17
101,0.9259803922,0.9400348345,0.9999489101,0.8621633957,15,17
1,0.8830356242,0.9233853947,0.9998879567,0.7905674015,22,17
101,0.8774140246,0.8851844134,0.9999104772,0.781600736,22,17
1,0.9222565853,0.945136612,0.9999327193,0.8557292697,23,17
101,0.9291372297,0.9449161768,0.9999424312,0.8676529388,23,17
1,0.8500971817,0.8643774704,0.9999035902,0.7392774139,28,17
101,0.8664850136,0.931640625,0.9998738924,0.7644230769,28,17
1,0.9149226006,0.9368501141,0.999938355,0.8431864871,31,17
101,0.8958468107,0.9379571932,0.9999189354,0.8113428638,31,17
1,0.8771095254,0.9040392248,0.9999051353,0.7811176115,40,17
101,0.8687471317,0.8717476399,0.9999173797,0.7679513185,40,17
1,0.9050674349,0.9285330467,0.9999354014,0.826596508,46,17
101,0.8934679002,0.9351525822,0.9999241457,0.8074486952,46,17
1,0.9346192666,0.9313813143,0.9999611523,0.8772631579,57,17
101,0.9214807828,0.9171555973,0.9999559457,0.8543944031,57,17
1,0.8997264185,0.9396273292,0.9999155538,0.8177297297,59,17
101,0.8749036733,0.9225352113,0.9999031728,0.7776255708,59,17
1,0.8861514008,0.9070571487,0.9999030154,0.7955761684,67,17
101,0.9143137255,0.9197238659,0.999934263,0.8421527903,67,17
1,0.9072117593,0.8918491759,0.9999536927,0.8301807482,64,17
101,0.9081754975,0.8946622579,0.9999549607,0.8317962231,64,17
1,0.897954903,0.9114328295,0.9999215983,0.8148077655,70,17
101,0.9121338912,0.9386177964,0.9999238522,0.8384615385,70,17
1,0.9132407902,0.9354662291,0.9999417351,0.8403340703,79,17
101,0.9215712207,0.9185341418,0.9999600301,0.8545499142,79,17
1,0.862745098,0.9169115683,0.9998900835,0.7586206897,77,17
101,0.8386112171,0.8653543307,0.999893601,0.7220762155,77,17
1,0.792864222,0.8237716976,0.9998784081,0.6568144499,03,18
101,0.8019553073,0.8174829157,0.99989065,0.6693868035,03,18
1,0.8591218858,0.898364486,0.9998837415,0.7530356443,09,18
101,0.8534394542,0.9212076583,0.9998637591,0.7443474812,09,18
1,0,0,0.9996254478,0,76,17
101,0,0,0.9996192015,0,76,17
1,0.9073023956,0.9457177322,0.9999189302,0.8303325567,13,18
101,0.9228564605,0.9667250438,0.9999277987,0.8567627494,13,18
1,0.9179545169,0.9288075261,0.9999475033,0.8483511379,11,18
101,0.9253381894,0.9263020833,0.9999590446,0.8610505931,11,18
1,0.88062954,0.9165826613,0.9999078136,0.786718581,14,18
101,0.884404584,0.9151843259,0.9999156962,0.7927646271,14,18
1,0.915496368,0.9511949686,0.9999290657,0.8441616432,15,18
101,0.9176908752,0.9443025038,0.99993737,0.8479008947,15,18
1,0.8794253463,0.9368167906,0.9998752914,0.7847985348,22,18
101,0.8623969562,0.8912188729,0.9998868332,0.7580824972,22,18
1,0.9149119037,0.9449622725,0.9999234302,0.8431683168,23,18
101,0.9282347901,0.9446261173,0.999941446,0.8660803518,23,18
1,0.8463240718,0.8713924051,0.9998955693,0.7335890878,28,18
101,0.8417024238,0.9278956789,0.999847577,0.7266720064,28,18
1,0.9142928849,0.9494396664,0.9999311781,0.8421174295,31,18
101,0.8973691065,0.9464285714,0.9999165435,0.8138436097,31,18
1,0.895038812,0.915956712,0.999920054,0.8100183262,40,18
101,0.8881472957,0.8939078063,0.9999276547,0.7987994204,40,18
1,0.9095444401,0.9357104268,0.9999365275,0.8340958343,46,18
101,0.8980507643,0.9403817915,0.9999262567,0.8149656401,46,18
1,0.9320277809,0.9430875576,0.9999507375,0.8727078891,57,18
101,0.9223219629,0.9320270924,0.9999482055,0.8558418481,57,18
1,0.8937507555,0.9501413518,0.9999035924,0.8079108392,59,18
101,0.8790291009,0.9436817036,0.9998978266,0.7841676368,59,18
1,0.9084580578,0.9020737327,0.999948767,0.8322704082,64,18
101,0.9031707317,0.9049364614,0.9999429982,0.8234378475,64,18
1,0.8954058653,0.9237918216,0.9999048463,0.8106197898,67,18
101,0.895096463,0.923683119,0.9999048466,0.8101127683,67,18
1,0.8977344908,0.9201388889,0.9999158283,0.8144448713,70,18
101,0.901546504,0.9428246014,0.9999080896,0.8207416221,70,18
1,0.8507386653,0.9178345699,0.9998771374,0.740248227,77,18
101,0.8262210797,0.8623557821,0.999881921,0.7038983793,77,18
1,0.9009713977,0.9334637965,0.9999301955,0.8197888534,79,18
101,0.9270569409,0.9316537121,0.9999589045,0.8640318171,79,18
1,0.8134505372,0.8321438767,0.9998945907,0.6855597366,03,19
101,0.7977604807,0.794829932,0.9998976843,0.6635620173,03,19
1,0.8712394705,0.8908277405,0.9999030215,0.7718550107,09,19
101,0.8360507246,0.8980783264,0.9998551729,0.7182879377,09,19
1,0.9235905045,0.9194977843,0.9999590434,0.8580289456,11,19
101,0.924591002,0.9097082495,0.9999674884,0.8597575469,11,19
1,0.9145591251,0.9374124241,0.9999321591,0.8425692695,13,19
101,0.9330210773,0.9570021619,0.9999446866,0.874451273,13,19
1,0,0,0.99962545,0,76,18
101,0,0,0.9996192053,0,76,18
1,0.8828422053,0.9008244423,0.9999187897,0.790257392,14,19
101,0.884362191,0.9123526397,0.9999171034,0.7926965041,14,19
1,0.9164581099,0.9364344861,0.9999380721,0.8457985042,15,19
101,0.9174901186,0.9390644753,0.999939903,0.8475581926,15,19
1,0.8861063808,0.9191604323,0.999894712,0.7955035971,22,19
101,0.8596707819,0.8639371381,0.9999006236,0.7538794659,22,19
1,0.8483511095,0.8708784294,0.9998981023,0.7366404088,28,19
101,0.8378995434,0.9066205534,0.9998533446,0.721021611,28,19
1,0.9171294319,0.941253836,0.9999284968,0.8469428008,23,19
101,0.9274427604,0.9472990777,0.9999387719,0.8647023452,23,19
1,0.9192747144,0.9441326531,0.9999393403,0.8506090554,31,19
101,0.9010819165,0.9388083736,0.9999240016,0.8199718706,31,19
1,0.910328577,0.9336734694,0.9999383569,0.8354156655,46,19
101,0.8903636112,0.9181636727,0.9999287889,0.8023922253,46,19
1,0.9006902694,0.9118575293,0.9999294833,0.8193234758,40,19
101,0.8826727067,0.8743549473,0.9999330019,0.7899858099,40,19
1,0.935429534,0.9334379202,0.9999608708,0.8786919831,57,19
101,0.9267894614,0.9123249943,0.9999653754,0.8635672388,57,19
1,0.8989646555,0.9393185775,0.9999148501,0.8164721141,59,19
101,0.8789808917,0.9185303514,0.9999093645,0.7840909091,59,19
1,0.9094248651,0.8937274368,0.9999552409,0.8338947368,64,19
101,0.9050306159,0.8929163705,0.9999522866,0.8265350877,64,19
1,0.8930655851,0.9100806452,0.999910616,0.8067917784,67,19
101,0.9026339154,0.9137207909,0.9999218764,0.8225458468,67,19
1,0.9016479479,0.9159735551,0.999923569,0.8209097859,70,19
101,0.9129875697,0.9383259912,0.9999251189,0.8399053628,70,19
1,0.856710775,0.9132186996,0.9998854395,0.7493386243,77,19
101,0.8240915378,0.8402564103,0.9998907848,0.7008126604,77,19
1,0.9103043246,0.9324582992,0.999940187,0.8353748163,79,19
101,0.9306559572,0.9389519179,0.9999589047,0.8703054582,79,19
1,0.8593784932,0.8991812865,0.9998836008,0.7534300274,09,20
101,0.8276887872,0.8999751182,0.999844619,0.7060316221,09,20
1,0.7779479326,0.7939755612,0.9998775617,0.6365914787,03,20
101,0.7959495076,0.8056725639,0.9998903678,0.6610599078,03,20
1,0,0,0.9996254484,0,76,19
101,0,0,0.9996192014,0,76,19
1,0.916,0.9219929542,0.9999490511,0.8450184502,11,20
101,0.9296430419,0.9253347065,0.9999642518,0.8685355244,11,20
1,0.8822474597,0.9059661183,0.9999152717,0.7893048128,14,20
101,0.8877855015,0.9152802662,0.9999193552,0.7982142857,14,20
1,0.9110624063,0.9463215912,0.9999230116,0.8366525424,13,20
101,0.926185665,0.9653121903,0.9999323022,0.8625193713,13,20
1,0.9116008719,0.9473949157,0.9999266731,0.8375611927,15,20
101,0.9305315204,0.9531526969,0.9999469402,0.870087841,15,20
1,0.8800732377,0.9283261803,0.9998810609,0.7858310627,22,20
101,0.87109375,0.8746903386,0.9999089283,0.7716262976,22,20
1,0.914713217,0.9434156379,0.9999346962,0.8428308824,31,20
101,0.8967682847,0.9506241331,0.9999140107,0.8128557875,31,20
1,0.9207376254,0.9548199508,0.9999249789,0.853117506,23,20
101,0.9290266825,0.9538598048,0.9999368018,0.8674601574,23,20
1,0.8517929262,0.8728367193,0.9999009169,0.7418460883,28,20
101,0.8593286138,0.9300543747,0.9998664338,0.7533533534,28,20
1,0.8780764432,0.9063451182,0.9999049947,0.7826526486,40,20
101,0.8889142596,0.8875968992,0.9999324396,0.8000411015,40,20
1,0.9092339979,0.9344836883,0.9999368089,0.8335738336,46,20
101,0.8889822204,0.9291776412,0.9999224568,0.8001512097,46,20
1,0.930819039,0.9396788991,0.9999513004,0.8705907352,57,20
101,0.9247209689,0.9269221614,0.9999539757,0.8599823322,57,20
1,0.9007117023,0.8993476235,0.9999410262,0.8193589471,64,20
101,0.8836980575,0.8926974665,0.9999276577,0.7916299559,64,20
1,0.9049795526,0.9567650051,0.99991274,0.8264499121,59,20
101,0.8908387097,0.9442013129,0.9999096472,0.8031642624,59,20
1,0.8984862919,0.9208071165,0.9999163913,0.8156832597,70,20
101,0.914359582,0.9450011133,0.9999228674,0.8422306013,70,20
1,0.902096519,0.9190006045,0.9999172318,0.8216537561,67,20
